index,Participant_ID,Round,InfoOrderGroup,Context,CausalScore,BonusScore,Is_Human,ST_Outcome,End_Outcome,TakesAction,MotivatedByEndOutcome,Is_Pivotal,DummyText,Time_Agent,Time_Action,Time_Incentive,Time_Pivotal,Time_ST_Outcome,Time_Dummy,Time_EndOutcome,Views_Agent,Views_Action,Views_Incentive,Views_Pivotal,Views_ST_Outcome,Views_Dummy,Views_EndOutcome,ContextIsFootball,InfoOrderB,InfoOrderC,Time_Action_md,Time_Agent_md,Time_Incentive_md,Time_Pivotal_md,Time_ST_Outcome_md,Time_Dummy_md,Time_EndOutcome_md,Is_SouthAfrican,CorrectNumeracy,PostGraduateDegree
40,41,2,B,Business,6,10.0,0,1,1,0,1,0,0,5811.0,4496.0,1031.0,1016.0,1200.0,1082.0,1265.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,467.6430288461538,3318.253605769231,-1576.6899038461538,-1601.5240384615386,-491.6153846153845,-259.9495192307693,-1057.8822115384614,1.0,0.0,0.0
42,43,2,A,Business,6,0.0,0,1,0,1,1,0,0,9649.0,9850.0,13965.0,11000.0,4482.0,6334.0,6350.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,5821.643028846154,7156.2536057692305,11357.310096153846,8382.475961538461,2790.3846153846152,4992.0504807692305,4027.1177884615386,1.0,0.0,0.0
46,47,2,B,Business,5,10.0,0,1,1,0,1,1,0,1599.0,2300.0,8350.0,1299.0,1499.0,2800.0,2484.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1728.3569711538462,-893.746394230769,5742.310096153846,-1318.5240384615386,-192.61538461538453,1458.0504807692307,161.11778846153857,1.0,0.0,0.0
52,53,2,B,Business,6,-10.0,0,1,0,1,1,1,0,2365.0,1267.0,4918.0,1833.0,2633.0,933.0,1065.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,-2761.356971153846,-127.74639423076906,2310.310096153846,-784.5240384615386,941.3846153846155,-408.9495192307693,-1257.8822115384614,1.0,0.0,1.0
0,1,2,A,Football,6,1.0,1,0,1,0,0,1,0,767.0,782.0,563.0,465.0,683.0,732.0,666.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-996.03125,-1435.7295673076924,-1787.0649038461538,-1404.6790865384614,-2459.4459134615386,-782.9122596153845,-1299.9014423076924,1.0,0.0,1.0
2,3,2,C,Business,5,10.0,0,1,1,0,1,1,0,2867.0,9755.0,5713.0,3818.0,4335.0,2451.0,8750.0,1.0,5.0,2.0,6.0,4.0,3.0,3.0,0.0,0.0,1.0,5726.643028846154,374.25360576923094,3105.310096153846,1200.4759615384614,2643.3846153846152,1109.0504807692307,6427.117788461539,1.0,1.0,0.0
9,10,2,A,Football,1,1.0,1,1,0,1,0,0,1,1839.0,1608.0,1497.0,4000.0,4434.0,2612.0,3704.0,3.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,-170.03125,-363.7295673076924,-853.0649038461538,2130.3209134615386,1291.5540865384614,1097.0877403846155,1738.0985576923076,1.0,1.0,0.0
11,12,2,C,Football,6,1.0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3142.4459134615386,-1514.9122596153845,-1965.9014423076924,1.0,0.0,0.0
14,15,2,C,Football,2,10.0,0,0,1,0,1,1,0,3432.0,1284.0,1429.0,750.0,7132.0,1016.0,2100.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-494.03125,1229.2704326923076,-921.0649038461538,-1119.6790865384614,3989.5540865384614,-498.9122596153845,134.09855769230762,1.0,0.0,0.0
16,17,2,B,Football,4,0.0,1,0,1,1,1,0,0,3702.0,1362.0,2342.0,1279.0,4003.0,1043.0,1049.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-416.03125,1499.2704326923076,-8.064903846153811,-590.6790865384614,860.5540865384614,-471.9122596153845,-916.9014423076924,1.0,0.0,1.0
43,44,2,B,Football,4,0.0,0,0,1,1,0,0,1,1849.0,2564.0,3231.0,4515.0,3679.0,5913.0,4844.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,785.96875,-353.7295673076924,880.9350961538462,2645.3209134615386,536.5540865384614,4398.087740384615,2878.0985576923076,1.0,0.0,0.0
44,45,2,C,Business,6,0.0,0,1,1,1,0,1,0,5079.0,5990.0,5114.0,0.0,6349.0,10013.0,2399.0,3.0,7.0,5.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,1961.6430288461538,2586.253605769231,2506.310096153846,-2617.5240384615386,4657.384615384615,8671.05048076923,76.11778846153857,1.0,0.0,0.0
45,46,2,A,Football,6,0.0,0,1,1,1,1,1,1,2365.0,3383.0,4199.0,1434.0,9332.0,2033.0,700.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1604.96875,162.27043269230762,1848.9350961538462,-435.67908653846143,6189.554086538461,518.0877403846155,-1265.9014423076924,1.0,1.0,1.0
55,56,2,B,Business,6,-1.0,0,0,1,0,1,0,1,1442.0,3435.0,1667.0,1024.0,1368.0,1350.0,3915.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-593.3569711538462,-1050.746394230769,-940.6899038461538,-1593.5240384615386,-323.6153846153845,8.050480769230717,1592.1177884615386,0.0,1.0,0.0
5,6,2,C,Business,6,10.0,1,1,1,1,1,1,1,7682.0,4573.0,3260.0,1686.0,4435.0,1641.0,2305.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,544.6430288461538,5189.2536057692305,652.3100961538462,-931.5240384615386,2743.3846153846152,299.0504807692307,-17.882211538461434,1.0,1.0,0.0
7,8,2,B,Football,2,0.0,0,1,0,0,1,0,1,3279.0,1615.0,24167.0,3431.0,6788.0,2044.0,3883.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,-163.03125,1076.2704326923076,21816.935096153848,1561.3209134615386,3645.5540865384614,529.0877403846155,1917.0985576923076,0.0,1.0,0.0
10,11,2,B,Business,5,1.0,1,1,1,0,1,0,0,2032.0,2198.0,1499.0,1250.0,1083.0,1066.0,2997.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1830.3569711538462,-460.74639423076906,-1108.6899038461538,-1367.5240384615386,-608.6153846153845,-275.9495192307693,674.1177884615386,1.0,0.0,0.0
18,19,2,A,Business,1,10.0,0,1,1,1,0,0,0,552.0,5109.0,2535.0,4111.0,2696.0,3032.0,7602.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1080.6430288461538,-1940.746394230769,-72.68990384615381,1493.4759615384614,1004.3846153846155,1690.0504807692307,5279.117788461539,0.0,1.0,1.0
19,20,2,B,Business,7,0.0,0,1,0,1,0,0,1,0.0,766.0,0.0,0.0,485.0,317.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3262.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1206.6153846153845,-1024.9495192307693,-2322.8822115384614,1.0,1.0,0.0
20,21,2,C,Football,5,1.0,0,0,0,1,0,0,0,2491.0,8622.0,2099.0,2437.0,5193.0,1582.0,3212.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,6843.96875,288.2704326923076,-251.0649038461538,567.3209134615386,2050.5540865384614,67.08774038461547,1246.0985576923076,1.0,0.0,1.0
21,22,2,A,Business,5,-1.0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4028.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,0.0,1.0,1.0
22,23,2,B,Football,2,-1.0,0,1,0,1,0,0,0,7571.0,1227.0,2478.0,3456.0,3108.0,1834.0,1293.0,5.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,-551.03125,5368.270432692308,127.93509615384619,1586.3209134615386,-34.44591346153857,319.0877403846155,-672.9014423076924,0.0,1.0,1.0
34,35,2,B,Football,6,10.0,0,1,1,0,1,1,0,1667.0,1688.0,1313.0,1942.0,1811.0,1938.0,1771.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-90.03125,-535.7295673076924,-1037.0649038461538,72.32091346153857,-1331.4459134615386,423.0877403846155,-194.90144230769238,1.0,1.0,1.0
35,36,2,C,Business,4,0.0,1,0,0,1,0,1,1,464.0,451.0,767.0,0.0,400.0,67.0,299.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-3577.356971153846,-2028.746394230769,-1840.6899038461538,-2617.5240384615386,-1291.6153846153845,-1274.9495192307693,-2023.8822115384614,0.0,0.0,1.0
37,38,2,B,Football,2,0.0,0,0,0,1,1,1,1,1565.0,6346.0,2832.0,10487.0,7324.0,3231.0,7743.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,4567.96875,-637.7295673076924,481.9350961538462,8617.320913461539,4181.554086538461,1716.0877403846155,5777.098557692308,1.0,0.0,1.0
39,40,2,A,Football,3,0.0,0,1,0,0,1,0,1,1433.0,2384.0,2818.0,2217.0,5435.0,2211.0,3051.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,605.96875,-769.7295673076924,467.9350961538462,347.32091346153857,2292.5540865384614,696.0877403846155,1085.0985576923076,1.0,0.0,0.0
41,42,2,C,Business,1,1.0,0,1,1,0,1,1,1,9114.0,1633.0,3499.0,1866.0,1300.0,2166.0,6631.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-2395.356971153846,6621.2536057692305,891.3100961538462,-751.5240384615386,-391.6153846153845,824.0504807692307,4308.117788461539,1.0,1.0,1.0
53,54,2,C,Football,4,0.0,0,1,0,0,0,0,1,0.0,352.0,0.0,780.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1426.03125,-2202.7295673076924,-2350.064903846154,-1089.6790865384614,-3142.4459134615386,-1514.9122596153845,-1965.9014423076924,1.0,0.0,0.0
1,2,3,B,Business,3,-1.0,1,1,1,0,1,0,1,584.0,3853.0,4184.0,768.0,6217.0,950.0,1631.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,-175.3569711538462,-1908.746394230769,1576.3100961538462,-1849.5240384615386,4525.384615384615,-391.9495192307693,-691.8822115384614,0.0,0.0,1.0
15,16,3,A,Football,4,0.0,0,1,1,0,1,1,1,871.0,3496.0,2128.0,3246.0,2329.0,1619.0,1532.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1717.96875,-1331.7295673076924,-222.0649038461538,1376.3209134615386,-813.4459134615386,104.08774038461547,-433.9014423076924,0.0,0.0,0.0
23,24,3,C,Football,6,-1.0,1,0,0,0,1,1,1,850.0,784.0,1716.0,2199.0,4214.0,3317.0,1034.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,-994.03125,-1352.7295673076924,-634.0649038461538,329.32091346153857,1071.5540865384614,1802.0877403846155,-931.9014423076924,0.0,0.0,0.0
24,25,3,A,Football,4,0.0,0,0,1,1,0,0,0,1585.0,1416.0,3350.0,4451.0,4267.0,2017.0,2179.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,-362.03125,-617.7295673076924,999.9350961538462,2581.3209134615386,1124.5540865384614,502.0877403846155,213.09855769230762,1.0,0.0,1.0
25,26,3,B,Football,1,1.0,0,1,0,1,0,1,1,830.0,568.0,2383.0,2533.0,3200.0,2764.0,1186.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,-1210.03125,-1372.7295673076924,32.93509615384619,663.3209134615386,57.55408653846143,1249.0877403846155,-779.9014423076924,0.0,1.0,0.0
26,27,3,C,Business,6,10.0,0,0,1,1,0,1,0,866.0,4197.0,1850.0,688.0,2587.0,991.0,3273.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,168.6430288461538,-1626.746394230769,-757.6899038461538,-1929.5240384615386,895.3846153846155,-350.9495192307693,950.1177884615386,0.0,0.0,0.0
27,28,3,A,Business,6,-10.0,0,0,0,1,1,1,1,1648.0,2201.0,1302.0,3666.0,784.0,900.0,953.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1827.3569711538462,-844.746394230769,-1305.6899038461538,1048.4759615384614,-907.6153846153845,-441.9495192307693,-1369.8822115384614,0.0,1.0,1.0
31,32,3,B,Football,2,0.0,0,1,0,0,0,1,1,2265.0,2744.0,4970.0,4015.0,4249.0,2951.0,2146.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,965.96875,62.27043269230762,2619.935096153846,2145.3209134615386,1106.5540865384614,1436.0877403846155,180.09855769230762,0.0,1.0,0.0
32,33,3,C,Football,2,0.0,1,0,0,1,0,0,0,1934.0,1438.0,751.0,2732.0,4525.0,400.0,1308.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,-340.03125,-268.7295673076924,-1599.0649038461538,862.3209134615386,1382.5540865384614,-1114.9122596153845,-657.9014423076924,0.0,1.0,1.0
33,34,3,A,Business,6,10.0,0,1,1,1,1,1,1,1194.0,7521.0,676.0,659.0,952.0,783.0,1035.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3492.643028846154,-1298.746394230769,-1931.6899038461538,-1958.5240384615386,-739.6153846153845,-558.9495192307693,-1287.8822115384614,0.0,1.0,1.0
36,37,3,A,Business,6,1.0,1,0,1,0,1,0,0,556.0,2042.0,1097.0,1319.0,1999.0,939.0,3812.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,-1986.3569711538462,-1936.746394230769,-1510.6899038461538,-1298.5240384615386,307.3846153846155,-402.9495192307693,1489.1177884615386,1.0,0.0,0.0
38,39,3,C,Football,1,1.0,1,0,1,1,0,0,0,2156.0,11717.0,5708.0,17995.0,10409.0,3034.0,5565.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,9938.96875,-46.72956730769238,3357.935096153846,16125.320913461539,7266.554086538461,1519.0877403846155,3599.0985576923076,0.0,0.0,1.0
47,48,3,C,Football,3,0.0,1,0,0,0,1,1,1,3186.0,2750.0,3104.0,9404.0,4855.0,2373.0,3202.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,971.96875,983.2704326923076,753.9350961538462,7534.320913461539,1712.5540865384614,858.0877403846155,1236.0985576923076,0.0,0.0,0.0
54,55,3,A,Business,6,10.0,1,0,1,1,0,1,0,1170.0,2528.0,1920.0,726.0,971.0,605.0,1368.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1500.3569711538462,-1322.746394230769,-687.6899038461538,-1891.5240384615386,-720.6153846153845,-736.9495192307693,-954.8822115384614,0.0,0.0,0.0
3,4,3,A,Football,6,1.0,0,1,0,0,0,0,1,1110.0,1576.0,1427.0,1104.0,2724.0,1125.0,1653.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,-202.03125,-1092.7295673076924,-923.0649038461538,-765.6790865384614,-418.44591346153857,-389.9122596153845,-312.9014423076924,0.0,1.0,0.0
4,5,3,B,Business,6,1.0,0,1,1,0,1,0,0,1129.0,3487.0,4313.0,686.0,5172.0,1350.0,1229.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,-541.3569711538462,-1363.746394230769,1705.3100961538462,-1931.5240384615386,3480.3846153846152,8.050480769230717,-1093.8822115384614,0.0,0.0,1.0
6,7,3,A,Football,6,10.0,1,1,1,1,1,1,0,1482.0,3407.0,5165.0,2973.0,1784.0,1038.0,1182.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1628.96875,-720.7295673076924,2814.935096153846,1103.3209134615386,-1358.4459134615386,-476.9122596153845,-783.9014423076924,1.0,1.0,1.0
8,9,3,C,Business,5,0.0,1,0,0,1,1,1,0,2630.0,2632.0,1748.0,1766.0,932.0,2205.0,3519.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,-1396.3569711538462,137.25360576923094,-859.6899038461538,-851.5240384615386,-759.6153846153845,863.0504807692307,1196.1177884615386,1.0,0.0,1.0
12,13,3,A,Football,1,10.0,1,1,0,1,1,1,0,1467.0,1931.0,2955.0,4618.0,7660.0,3332.0,9137.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,152.96875,-735.7295673076924,604.9350961538462,2748.3209134615386,4517.554086538461,1817.0877403846155,7171.098557692308,0.0,0.0,1.0
13,14,3,B,Business,6,1.0,0,0,1,0,0,0,1,1167.0,1649.0,1483.0,1249.0,1200.0,1382.0,2322.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,-2379.356971153846,-1325.746394230769,-1124.6899038461538,-1368.5240384615386,-491.6153846153845,40.05048076923072,-0.8822115384614335,0.0,0.0,0.0
17,18,3,C,Football,5,1.0,1,0,0,1,0,1,1,4098.0,2698.0,1800.0,2167.0,14900.0,23711.0,3116.0,2.0,1.0,1.0,1.0,9.0,6.0,1.0,1.0,0.0,1.0,919.96875,1895.2704326923076,-550.0649038461538,297.32091346153857,11757.554086538461,22196.087740384617,1150.0985576923076,0.0,1.0,0.0
28,29,3,B,Football,6,10.0,0,1,1,1,0,1,0,1707.0,1230.0,1659.0,1066.0,2275.0,738.0,1237.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-548.03125,-495.7295673076924,-691.0649038461538,-803.6790865384614,-867.4459134615386,-776.9122596153845,-728.9014423076924,0.0,0.0,1.0
29,30,3,C,Football,2,10.0,1,0,1,1,0,1,1,0.0,0.0,0.0,0.0,118.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3024.4459134615386,-1398.9122596153845,-1965.9014423076924,1.0,0.0,1.0
30,31,3,A,Football,4,0.0,1,0,0,0,1,1,0,2425.0,2258.0,3719.0,3133.0,5382.0,1639.0,1590.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,479.96875,222.27043269230762,1368.9350961538462,1263.3209134615386,2239.5540865384614,124.08774038461547,-375.9014423076924,0.0,0.0,1.0
40,41,3,B,Business,3,-1.0,0,0,0,0,1,0,0,715.0,899.0,4594.0,866.0,1586.0,1016.0,2664.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-3129.356971153846,-1777.746394230769,1986.3100961538462,-1751.5240384615386,-105.61538461538453,-325.9495192307693,341.11778846153857,1.0,0.0,0.0
42,43,3,A,Business,6,-10.0,0,0,0,1,0,1,0,7283.0,5949.0,4650.0,7333.0,4283.0,5933.0,5468.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1920.6430288461538,4790.2536057692305,2042.3100961538462,4715.475961538461,2591.3846153846152,4591.0504807692305,3145.1177884615386,1.0,0.0,0.0
46,47,3,B,Business,5,1.0,0,0,0,1,0,0,0,2247.0,3185.0,1553.0,3267.0,1533.0,3265.0,2833.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-843.3569711538462,-245.74639423076906,-1054.6899038461538,649.4759615384614,-158.61538461538453,1923.0504807692307,510.11778846153857,1.0,0.0,0.0
52,53,3,B,Football,1,0.0,0,0,1,0,1,0,0,1850.0,2566.0,8697.0,7919.0,9248.0,1197.0,4883.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,787.96875,-352.7295673076924,6346.935096153846,6049.320913461539,6105.554086538461,-317.9122596153845,2917.0985576923076,1.0,0.0,1.0
0,1,3,A,Football,5,0.0,1,0,0,1,1,0,0,1650.0,2831.0,1500.0,5751.0,4201.0,4245.0,2800.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,1052.96875,-552.7295673076924,-850.0649038461538,3881.3209134615386,1058.5540865384614,2730.0877403846152,834.0985576923076,1.0,0.0,1.0
2,3,3,C,Football,1,0.0,1,1,0,0,1,1,0,7050.0,7032.0,900.0,4900.0,10567.0,776.0,5974.0,1.0,4.0,1.0,3.0,5.0,1.0,4.0,1.0,0.0,1.0,5253.96875,4847.270432692308,-1450.0649038461538,3030.3209134615386,7424.554086538461,-738.9122596153845,4008.0985576923076,1.0,1.0,0.0
9,10,3,A,Football,3,10.0,0,0,1,1,1,1,1,2530.0,4797.0,1541.0,13231.0,2082.0,767.0,1416.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3018.96875,327.2704326923076,-809.0649038461538,11361.320913461539,-1060.4459134615386,-747.9122596153845,-549.9014423076924,1.0,1.0,0.0
11,12,3,C,Football,5,0.0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3142.4459134615386,-1514.9122596153845,-1965.9014423076924,1.0,0.0,0.0
14,15,3,C,Business,6,10.0,1,1,1,1,1,0,0,7749.0,5332.0,22582.0,6014.0,3648.0,5367.0,18697.0,3.0,1.0,7.0,3.0,3.0,2.0,6.0,0.0,0.0,1.0,1303.6430288461538,5256.2536057692305,19974.310096153848,3396.4759615384614,1956.3846153846155,4025.0504807692305,16374.117788461539,1.0,0.0,0.0
16,17,3,B,Football,3,1.0,0,1,0,1,1,1,0,1870.0,896.0,1542.0,1974.0,2404.0,0.0,2460.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-882.03125,-332.7295673076924,-808.0649038461538,104.32091346153857,-738.4459134615386,-1514.9122596153845,494.0985576923076,1.0,0.0,1.0
43,44,3,B,Business,6,10.0,0,1,1,1,1,0,1,1570.0,3978.0,3648.0,2432.0,3080.0,2247.0,3248.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,-50.35697115384619,-922.746394230769,1040.3100961538462,-185.52403846153857,1388.3846153846155,905.0504807692307,925.1177884615386,1.0,0.0,0.0
44,45,3,C,Football,6,0.0,1,1,0,0,1,0,0,19469.0,1700.0,6514.0,4611.0,22132.0,16664.0,6780.0,10.0,1.0,4.0,4.0,10.0,5.0,7.0,1.0,0.0,1.0,-78.03125,17266.27043269231,4163.935096153846,2741.3209134615386,18989.55408653846,15149.087740384615,4814.098557692308,1.0,0.0,0.0
45,46,3,A,Football,1,0.0,0,0,0,0,0,0,1,7167.0,1617.0,8765.0,1668.0,3766.0,2434.0,950.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,-161.03125,4964.270432692308,6414.935096153846,-201.67908653846143,623.5540865384614,919.0877403846155,-1015.9014423076924,1.0,1.0,1.0
55,56,3,B,Business,4,10.0,1,1,0,0,1,0,1,3753.0,2250.0,7503.0,951.0,1117.0,1799.0,3601.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,-1778.3569711538462,1260.253605769231,4895.310096153846,-1666.5240384615386,-574.6153846153845,457.0504807692307,1278.1177884615386,0.0,1.0,0.0
5,6,3,C,Business,6,1.0,0,1,1,1,0,1,1,9126.0,2297.0,2847.0,725.0,1653.0,1140.0,1376.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1731.3569711538462,6633.2536057692305,239.3100961538462,-1892.5240384615386,-38.61538461538453,-201.94951923076928,-946.8822115384614,1.0,1.0,0.0
7,8,3,B,Business,5,1.0,1,1,1,1,1,0,1,1408.0,7898.0,2268.0,3377.0,2695.0,1271.0,2535.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3869.643028846154,-1084.746394230769,-339.6899038461538,759.4759615384614,1003.3846153846155,-70.94951923076928,212.11778846153857,0.0,1.0,0.0
10,11,3,B,Football,7,10.0,1,1,1,0,0,1,0,2232.0,1866.0,3065.0,1399.0,2132.0,1948.0,932.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,87.96875,29.270432692307622,714.9350961538462,-470.67908653846143,-1010.4459134615386,433.0877403846155,-1033.9014423076924,1.0,0.0,0.0
18,19,3,A,Business,2,0.0,1,1,0,0,1,0,0,227.0,14510.0,9128.0,3538.0,9050.0,3190.0,5194.0,1.0,5.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,10481.643028846154,-2265.746394230769,6520.310096153846,920.4759615384614,7358.384615384615,1848.0504807692307,2871.1177884615386,0.0,1.0,1.0
19,20,3,B,Football,4,1.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3142.4459134615386,-1514.9122596153845,-1965.9014423076924,1.0,1.0,0.0
20,21,3,C,Business,6,0.0,0,0,0,0,0,0,0,3437.0,2427.0,2768.0,3449.0,2306.0,1976.0,1921.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1601.3569711538462,944.253605769231,160.3100961538462,831.4759615384614,614.3846153846155,634.0504807692307,-401.88221153846143,1.0,0.0,1.0
21,22,3,A,Business,5,-1.0,0,1,0,1,1,1,1,1066.0,1007.0,1599.0,999.0,958.0,1350.0,1815.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3021.356971153846,-1426.746394230769,-1008.6899038461538,-1618.5240384615386,-733.6153846153845,8.050480769230717,-507.88221153846143,0.0,1.0,1.0
22,23,3,B,Football,2,0.0,1,0,0,1,0,1,0,1993.0,2162.0,2902.0,2438.0,5450.0,2059.0,676.0,2.0,3.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,0.0,383.96875,-209.72956730769238,551.9350961538462,568.3209134615386,2307.5540865384614,544.0877403846155,-1289.9014423076924,0.0,1.0,1.0
34,35,3,B,Business,6,10.0,1,1,1,0,1,1,0,2409.0,2191.0,3557.0,1124.0,1770.0,2918.0,3321.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,-1837.3569711538462,-83.74639423076906,949.3100961538462,-1493.5240384615386,78.38461538461547,1576.0504807692307,998.1177884615386,1.0,1.0,1.0
35,36,3,C,Business,1,0.0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4028.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,0.0,0.0,1.0
37,38,3,B,Football,2,0.0,1,0,1,0,1,1,1,5834.0,7209.0,2812.0,2931.0,14408.0,1490.0,9792.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,5430.96875,3631.2704326923076,461.9350961538462,1061.3209134615386,11265.554086538461,-24.912259615384528,7826.098557692308,1.0,0.0,1.0
